ISO_639	Language_Name	Uninverted_Name	Country_Code	Country_Name	Region_Code	Region_Name	Area	L1_Users	Digits	All_Users	Countries	Family	Classification	Latitude	Longitude	EGIDS	Is_Written	Institutional	Developing	Vigorous	In_Trouble	Dying	Extinct
ppm	Papuma	Papuma	ID	Indonesia	SEA	South-Eastern Asia	Asia	600	3	600	1	Austronesian	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Yapen, Central-Western	-1.7412	135.9090	6b	F	0	0	0	1	0	0
ppn	Papapana	Papapana	PG	Papua New Guinea	MEL	Melanesia	Pacific	110	3	110	1	Austronesian	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic, Nehan-North Bougainville, Papapana	-5.9157	155.2607	7	F	0	0	0	1	0	0
ppo	Folopa	Folopa	PG	Papua New Guinea	MEL	Melanesia	Pacific	3000	4	3000	1	Trans-New Guinea	Trans-New Guinea, Teberan	-6.9689	144.4334	5	T	0	1	0	0	0	0
ppp	Pelende	Pelende	CD	Democratic Republic of the Congo	MAF	Middle Africa	Africa	8400	4	8400	1	Niger-Congo	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, H, Yaka (H.31)	-4.9043	17.3242	6a	F	0	0	1	0	0	0
ppq	Pei	Pei	PG	Papua New Guinea	MEL	Melanesia	Pacific	50	2	50	1	Sepik	Sepik, Leonhard Schultze	-4.4426	142.2378	6b	F	0	0	0	1	0	0
pps	Popoloca, San Luís Temalacayuca	San Luís Temalacayuca Popoloca	MX	Mexico	CAM	Central America	Americas	4730	4	4730	1	Otomanguean	Otomanguean, Eastern Otomanguean, Popolocan-Zapotecan, Popolocan, Popoloca	18.6793	-97.5403	6a	T	0	0	1	0	0	0
ppt	Pare	Pare	PG	Papua New Guinea	MEL	Melanesia	Pacific	2000	4	2000	1	Trans-New Guinea	Trans-New Guinea, Awin-Pare	-6.4075	141.7302	6a	T	0	0	1	0	0	0
ppu	Papora-Hoanya	Papora-Hoanya	TW	China–Taiwan	EAS	Eastern Asia	Asia	0	0	0	1	Austronesian	Austronesian, Western Plains, Central Western Plains	24.2006	120.6037	x10	F	0	0	0	0	0	1
pqa	Pa’a	Pa’a	NG	Nigeria	WAF	Western Africa	Africa	8000	4	8000	1	Afro-Asiatic	Afro-Asiatic, Chadic, West, B, B.2	11.0240	9.2960	6a	F	0	0	1	0	0	0
pqm	Malecite-Passamaquoddy	Malecite-Passamaquoddy	CA	Canada	NAM	Northern America	Americas	410	3	410	2	Algic	Algic, Algonquian, Eastern Algonquian	44.9480	-67.2477	8a	T	0	0	0	0	1	0
prc	Parachi	Parachi	AF	Afghanistan	SAS	Southern Asia	Asia	3500	4	3500	1	Indo-European	Indo-European, Indo-Iranian, Iranian, Western, Northwestern, Ormuri-Parachi	35.0794	69.6431	7	F	0	0	0	1	0	0
prd	Parsi-Dari	Parsi-Dari	IR	Iran	SAS	Southern Asia	Asia	27000	5	27000	1	Indo-European	Indo-European, Indo-Iranian, Iranian, Western, Northwestern, Central Iran	32.9941	58.6241	6a	T	0	0	1	0	0	0
pre	Principense	Principense	ST	São Tomé e Príncipe	MAF	Middle Africa	Africa	20	2	20	1	Creole	Creole, Portuguese based	1.6212	7.3999	8b	F	0	0	0	0	1	0
prf	Paranan	Paranan	PH	Philippines	SEA	South-Eastern Asia	Asia	15000	5	15000	1	Austronesian	Austronesian, Malayo-Polynesian, Northern Luzon, Northern Cordilleran, Northeastern Luzon	17.0800	122.4456	4	T	1	0	0	0	0	0
prg	Prussian	Prussian	PL	Poland	EEU	Eastern Europe	Europe	0	0	50	1	Indo-European	Indo-European, Balto-Slavic, Baltic, Western	54.3774	19.8303	9	T	0	0	0	0	1	0
prh	Porohanon	Porohanon	PH	Philippines	SEA	South-Eastern Asia	Asia	23000	5	23000	1	Austronesian	Austronesian, Malayo-Polynesian, Greater Central Philippine, Central Philippine, Bisayan, Central, Peripheral	10.6699	124.4497	6a	F	0	0	1	0	0	0
pri	Paicî	Paicî	NC	New Caledonia	MEL	Melanesia	Pacific	7250	4	7250	1	Austronesian	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern, Central	-21.1031	165.1190	6b	T	0	0	0	1	0	0
prk	Wa, Parauk	Parauk Wa	MM	Myanmar	SEA	South-Eastern Asia	Asia	805700	6	805700	3	Austro-Asiatic	Austro-Asiatic, Mon-Khmer, Northern Mon-Khmer, Palaungic, Eastern Palaungic, Waic, Wa	22.7480	99.0551	2	T	1	0	0	0	0	0
prl	Peruvian Sign Language	Peruvian Sign Language	PE	Peru	SAM	South America	Americas	120000	6	120000	1	Sign language	Sign language, Deaf Community Sign Languages	-11.9007	-76.8213	5	T	0	1	0	0	0	0
prm	Kibiri	Kibiri	PG	Papua New Guinea	MEL	Melanesia	Pacific	1180	4	1180	1	Trans-New Guinea	Trans-New Guinea, Kiwaian	-7.4412	144.3153	6a	T	0	0	1	0	0	0
prn	Prasuni	Prasuni	AF	Afghanistan	SAS	Southern Asia	Asia	8000	4	8000	1	Indo-European	Indo-European, Indo-Iranian, Nuristani	35.4495	70.9282	6a	F	0	0	1	0	0	0
prp	Parsi	Parsi	IN	India	SAS	Southern Asia	Asia	111700	6	111700	1	Indo-European	Indo-European, Indo-Iranian, Iranian, Western, Northwestern, Central Iran	21.5224	73.5946	6b	F	0	0	0	1	0	0
prq	Ashéninka, Perené	Perené Ashéninka	PE	Peru	SAM	South America	Americas	300	3	300	1	Maipurean	Maipurean, Southern, Campa, Ashéninga	-10.9302	-75.1655	6b	T	0	0	0	1	0	0
prr	Puri	Puri	BR	Brazil	SAM	South America	Americas	0	0	0	1	Purian	Purian	-20.1282	-41.4514	x10	F	0	0	0	0	0	1
prs	Dari	Dari	AF	Afghanistan	SAS	Southern Asia	Asia	10151600	8	10151600	3	Indo-European	Indo-European, Indo-Iranian, Iranian, Western, Southwestern, Persian	33.0340	61.3249	1	T	1	0	0	0	0	0
prt	Prai	Prai	TH	Thailand	SEA	South-Eastern Asia	Asia	48700	5	48700	2	Austro-Asiatic	Austro-Asiatic, Mon-Khmer, Northern Mon-Khmer, Khmuic, Mal-Khmu’, Mal-Prai	19.1825	101.3917	5	T	0	1	0	0	0	0
pru	Puragi	Puragi	ID	Indonesia	SEA	South-Eastern Asia	Asia	700	3	700	1	Trans-New Guinea	Trans-New Guinea, South Bird’s Head, South Bird’s Head Proper, Western	-2.0313	132.3036	6b	F	0	0	0	1	0	0
prw	Parawen	Parawen	PG	Papua New Guinea	MEL	Melanesia	Pacific	430	3	430	1	Trans-New Guinea	Trans-New Guinea, Madang, Croisilles, Pihom, Numugenan	-5.0112	145.4177	6b	F	0	0	0	1	0	0
prx	Purik	Purik	IN	India	SAS	Southern Asia	Asia	93500	5	93500	1	Sino-Tibetan	Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Bodish, Central Bodish, Western	34.2004	75.8752	5	T	0	1	0	0	0	0
prz	Providencia Sign Language	Providencia Sign Language	CO	Colombia	SAM	South America	Americas	19	2	19	1	Sign language	Sign language, Shared-signing Languages	13.3462	-81.3721	8b	T	0	0	0	0	1	0
psa	Awyu, Asue	Asue Awyu	ID	Indonesia	SEA	South-Eastern Asia	Asia	6500	4	6500	1	Trans-New Guinea	Trans-New Guinea, Ok-Awyu, Awyu-Dumut, Awyu	-5.9597	139.1527	6b	T	0	0	0	1	0	0
psc	Iranian Sign Language	Iranian Sign Language	IR	Iran	SAS	Southern Asia	Asia	325000	6	325000	1	Sign language	Sign language, Deaf Community Sign Languages	35.6923	51.0997	6a	T	0	0	1	0	0	0
psd	Plains Indian Sign Language	Plains Indian Sign Language	US	United States	NAM	Northern America	Americas			75	2	Sign language	Sign language, Shared-signing Languages	36.3709	-109.2650	8b	T	0	0	0	0	1	0
pse	Malay, Central	Central Malay	ID	Indonesia	SEA	South-Eastern Asia	Asia	1590000	7	1590000	1	Austronesian	Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Malay	-3.9813	103.4785	6a	T	0	0	1	0	0	0
psg	Penang Sign Language	Penang Sign Language	MY	Malaysia	SEA	South-Eastern Asia	Asia	1000	4	1000	1	Sign language	Sign language, Deaf Community Sign Languages	5.3527	100.4659	8a	F	0	0	0	0	1	0
psh	Pashai, Southwest	Southwest Pashai	AF	Afghanistan	SAS	Southern Asia	Asia	100000	6	100000	1	Indo-European	Indo-European, Indo-Iranian, Indo-Aryan, Outer Languages, Northwestern, Dardic, Pashai	34.8810	69.7758	6a	F	0	0	1	0	0	0
psi	Pashai, Southeast	Southeast Pashai	AF	Afghanistan	SAS	Southern Asia	Asia	180000	6	180000	1	Indo-European	Indo-European, Indo-Iranian, Indo-Aryan, Outer Languages, Northwestern, Dardic, Pashai	34.7009	70.5028	6a	T	0	0	1	0	0	0
psl	Puerto Rican Sign Language	Puerto Rican Sign Language	PR	Puerto Rico	CAR	Caribbean	Americas	10000	5	10000	1	Sign language	Sign language, Deaf Community Sign Languages	18.4593	-66.0919	5	T	0	1	0	0	0	0
psm	Pauserna	Pauserna	BO	Bolivia	SAM	South America	Americas	0	0		1	Tupian	Tupian, Tupí-Guaraní, Guarayú	-13.3415	-62.3199	9	F	0	0	0	0	1	0
psn	Panasuan	Panasuan	ID	Indonesia	SEA	South-Eastern Asia	Asia	770	3	770	1	Austronesian	Austronesian, Malayo-Polynesian, South Sulawesi, Seko, Panasuan	-2.2406	119.6489	6a	F	0	0	1	0	0	0
pso	Polish Sign Language	Polish Sign Language	PL	Poland	EEU	Eastern Europe	Europe	38000	5	38000	1	Sign language	Sign language, Deaf Community Sign Languages	52.0041	20.7611	5	T	0	1	0	0	0	0
psp	Filipino Sign Language	Filipino Sign Language	PH	Philippines	SEA	South-Eastern Asia	Asia	121000	6	121000	1	Sign language	Sign language, Deaf Community Sign Languages	16.9161	121.5123	5	T	0	1	0	0	0	0
psq	Pasi	Pasi	PG	Papua New Guinea	MEL	Melanesia	Pacific	360	3	360	1	Sepik	Sepik, Tama	-3.9555	142.3046	6b	T	0	0	0	1	0	0
psr	Portuguese Sign Language	Portuguese Sign Language	PT	Portugal	SEU	Southern Europe	Europe	60000	5	60000	1	Sign language	Sign language, Deaf Community Sign Languages	38.5475	-8.5335	5	T	0	1	0	0	0	0
pss	Kaulong	Kaulong	PG	Papua New Guinea	MEL	Melanesia	Pacific	4000	4	4000	1	Austronesian	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Southwest New Britain, Arawe-Pasismanua, Pasismanua	-6.1314	149.6593	5	T	0	1	0	0	0	0
pst	Pashto, Central	Central Pashto	PK	Pakistan	SAS	Southern Asia	Asia	8490000	7	8490000	1	Indo-European	Indo-European, Indo-Iranian, Iranian, Eastern, Southeastern, Pashto	31.9949	69.7720	6a	T	0	0	1	0	0	0
psw	Port Sandwich	Port Sandwich	VU	Vanuatu	MEL	Melanesia	Pacific	750	3	750	1	Austronesian	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, Malekula Coastal	-16.4694	167.7543	8b	F	0	0	0	0	1	0
psy	Piscataway	Piscataway	US	United States	NAM	Northern America	Americas	0	0	0	1	Algic	Algic, Algonquian, Eastern Algonquian, Nanticoke-Conoy	38.7294	-77.0087	x10	F	0	0	0	0	0	1
pta	Pai Tavytera	Pai Tavytera	PY	Paraguay	SAM	South America	Americas	6360	4	6360	1	Tupian	Tupian, Tupí-Guaraní, Guaraní, Guaraní	-23.1633	-56.1555	6b	T	0	0	0	1	0	0
pth	Pataxó Hã-Ha-Hãe	Pataxó Hã-Ha-Hãe	BR	Brazil	SAM	South America	Americas	0	0		1	Maxakalian	Maxakalian	-14.8413	-39.3159	9	F	0	0	0	0	1	0
pti	Pintiini	Pintiini	AU	Australia	ANZ	Australia and New Zealand	Pacific	230	3	230	1	Australian	Australian, Pama-Nyungan, South-West, Wati	-29.9420	127.4635	6a	F	0	0	1	0	0	0
ptn	Patani	Patani	ID	Indonesia	SEA	South-Eastern Asia	Asia	10600	5	10600	1	Austronesian	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, South Halmahera, Southeast	0.3473	128.6137	6a	F	0	0	1	0	0	0
pto	Zo’é	Zo’é	BR	Brazil	SAM	South America	Americas	180	3	180	1	Tupian	Tupian	-0.1473	-55.9919	6a	F	0	0	1	0	0	0
ptp	Patep	Patep	PG	Papua New Guinea	MEL	Melanesia	Pacific	1700	4	1700	1	Austronesian	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Huon Gulf, South, Hote-Buang, Buang, Mumeng	-6.9068	146.6365	7	T	0	0	0	1	0	0
ptq	Pattapu	Pattapu	IN	India	SAS	Southern Asia	Asia	200000	6	200000	1	Dravidian	Dravidian, Unclassified	15.4240	79.7314	6a	F	0	0	1	0	0	0
ptr	Piamatsina	Piamatsina	VU	Vanuatu	MEL	Melanesia	Pacific	150	3	150	1	Austronesian	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo	-15.0008	166.7360	6b	F	0	0	0	1	0	0
ptt	Enrekang	Enrekang	ID	Indonesia	SEA	South-Eastern Asia	Asia	94500	5	94500	1	Austronesian	Austronesian, Malayo-Polynesian, South Sulawesi, Northern, Masenrempulu	-3.5254	119.6652	6b	F	0	0	0	1	0	0
ptu	Bambam	Bambam	ID	Indonesia	SEA	South-Eastern Asia	Asia	42100	5	42100	1	Austronesian	Austronesian, Malayo-Polynesian, South Sulawesi, Northern, Pitu Ulunna Salu	-3.0276	119.2013	5	T	0	1	0	0	0	0
ptv	Port Vato	Port Vato	VU	Vanuatu	MEL	Melanesia	Pacific	1300	4	1300	1	Austronesian	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, East Vanuatu	-16.3057	168.0634	6a	T	0	0	1	0	0	0
pty	Pathiya	Pathiya	IN	India	SAS	Southern Asia	Asia	1000	4	1000	1	Dravidian	Dravidian, Southern	11.6368	76.3397	6b	F	0	0	0	1	0	0
pua	Purepecha, Western Highland	Western Highland Purepecha	MX	Mexico	CAM	Central America	Americas	180000	6	180000	1	Tarascan	Tarascan	19.4178	-102.2127	5	T	0	1	0	0	0	0
pub	Purum	Purum	IN	India	SAS	Southern Asia	Asia	500	3	500	1	Sino-Tibetan	Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Peripheral, Northern	24.9097	94.0850	6a	T	0	0	1	0	0	0
puc	Punan Merap	Punan Merap	ID	Indonesia	SEA	South-Eastern Asia	Asia	200	3	200	1	Austronesian	Austronesian, Malayo-Polynesian, North Borneo, Rejang-Sajau	3.1006	116.2644	6b	F	0	0	0	1	0	0
pud	Punan Aput	Punan Aput	ID	Indonesia	SEA	South-Eastern Asia	Asia	370	3	370	1	Austronesian	Austronesian, Malayo-Polynesian, North Borneo, North Sarawakan, Kayan-Kenyah, Kayanic, Muller-Schwaner ‘Punan’	1.4189	116.1006	6b	F	0	0	0	1	0	0
pue	Puelche	Puelche	AR	Argentina	SAM	South America	Americas	0	0	0	1	Language isolate	Language isolate	-43.4848	-68.1591	x10	F	0	0	0	0	0	1
puf	Punan Merah	Punan Merah	ID	Indonesia	SEA	South-Eastern Asia	Asia	140	3	140	1	Austronesian	Austronesian, Malayo-Polynesian, North Borneo, North Sarawakan, Kayan-Kenyah, Kayanic, Muller-Schwaner ‘Punan’	0.5056	115.5909	6b	F	0	0	0	1	0	0
pug	Phuie	Phuie	BF	Burkina Faso	WAF	Western Africa	Africa	14300	5	14300	1	Niger-Congo	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Gur, Central, Southern, Grusi, Western	11.1289	-3.3629	6a	T	0	0	1	0	0	0
pui	Puinave	Puinave	CO	Colombia	SAM	South America	Americas	2550	4	2550	2	Puinavean	Puinavean	3.8987	-67.8427	6b	T	0	0	0	1	0	0
puj	Punan Tubu	Punan Tubu	ID	Indonesia	SEA	South-Eastern Asia	Asia	2000	4	2000	1	Austronesian	Austronesian, Malayo-Polynesian, North Borneo, North Sarawakan, Punan Tubu	2.8697	116.2600	6b	F	0	0	0	1	0	0
pum	Puma	Puma	NP	Nepal	SAS	Southern Asia	Asia	6690	4	7010	1	Sino-Tibetan	Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Himalayan, Kiranti, Eastern	26.9292	86.8485	6b	T	0	0	0	1	0	0
puo	Puoc	Puoc	VN	Viet Nam	SEA	South-Eastern Asia	Asia	33170	5	33170	2	Austro-Asiatic	Austro-Asiatic, Mon-Khmer, Northern Mon-Khmer, Khmuic, Xinh Mul	20.8341	103.8739	6a	F	0	0	1	0	0	0
pup	Pulabu	Pulabu	PG	Papua New Guinea	MEL	Melanesia	Pacific	120	3	120	1	Trans-New Guinea	Trans-New Guinea, Madang, Rai Coast, Kabenau	-5.5947	145.7413	6b	F	0	0	0	1	0	0
pur	Puruborá	Puruborá	BR	Brazil	SAM	South America	Americas	2	1	2	1	Tupian	Tupian	-11.4310	-62.4259	8b	F	0	0	0	0	1	0
put	Putoh	Putoh	ID	Indonesia	SEA	South-Eastern Asia	Asia	6000	4	6000	1	Austronesian	Austronesian, Malayo-Polynesian, North Borneo, North Sarawakan, Dayic, Kelabitic	3.7545	116.2305	6b	F	0	0	0	1	0	0
puu	Punu	Punu	GA	Gabon	MAF	Middle Africa	Africa	168500	6	168500	2	Niger-Congo	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, B, Shira-Punu (B.43)	-2.6771	11.2048	5	T	0	1	0	0	0	0
puw	Puluwatese	Puluwatese	FM	Micronesia	MIC	Micronesia	Pacific	1500	4	1500	1	Austronesian	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Micronesian, Micronesian Proper, Pohnpeic-Chuukic, Chuukic	6.6905	149.3072	6a	F	0	0	1	0	0	0
pux	Puare	Puare	PG	Papua New Guinea	MEL	Melanesia	Pacific	35	2	35	1	Skou	Skou, Skou-Serra-Piore, Serra Hills, Puari	-2.9376	141.6643	8a	F	0	0	0	0	1	0
puy	Purisimeño	Purisimeño	US	United States	NAM	Northern America	Americas	0	0		1	Chumashan	Chumashan, Central Chumash	34.6608	-120.4711	9	F	0	0	0	0	1	0
pwa	Pawaia	Pawaia	PG	Papua New Guinea	MEL	Melanesia	Pacific	4000	4	4000	1	Trans-New Guinea	Trans-New Guinea, Pawaian	-6.8976	145.1051	5	T	0	1	0	0	0	0
pwb	Panawa	Panawa	NG	Nigeria	WAF	Western Africa	Africa	3500	4	3500	1	Niger-Congo	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Kainji, Eastern, Northern Jos	10.0156	9.0008	6a	F	0	0	1	0	0	0
pwg	Gapapaiwa	Gapapaiwa	PG	Papua New Guinea	MEL	Melanesia	Pacific	3000	4	3000	1	Austronesian	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D’Entrecasteaux, Are-Taupota, Are	-9.7391	149.8229	5	T	0	1	0	0	0	0
pwi	Patwin	Patwin	US	United States	NAM	Northern America	Americas	1	1	1	1	Wintuan	Wintuan	39.2511	-122.2309	8b	F	0	0	0	0	1	0
pwm	Molbog	Molbog	PH	Philippines	SEA	South-Eastern Asia	Asia	10440	5	10440	2	Austronesian	Austronesian, Malayo-Polynesian, Greater Central Philippine, Palawanic	7.9457	117.0223	5	T	0	1	0	0	0	0
pwn	Paiwan	Paiwan	TW	China–Taiwan	EAS	Eastern Asia	Asia	66100	5	66100	1	Austronesian	Austronesian, Paiwan	22.4403	120.7664	5	T	0	1	0	0	0	0
pwo	Karen, Pwo Western	Pwo Western Karen	MM	Myanmar	SEA	South-Eastern Asia	Asia	210000	6	210000	1	Sino-Tibetan	Sino-Tibetan, Tibeto-Burman, Karenic, Peripheral	16.7951	94.7801	6b	T	0	0	0	1	0	0
pwr	Powari	Powari	IN	India	SAS	Southern Asia	Asia	326000	6	326000	1	Indo-European	Indo-European, Indo-Iranian, Indo-Aryan, Intermediate Divisions, Western	21.9208	78.9356	6b	F	0	0	0	1	0	0
pww	Karen, Pwo Northern	Pwo Northern Karen	TH	Thailand	SEA	South-Eastern Asia	Asia	60000	5	60000	1	Sino-Tibetan	Sino-Tibetan, Tibeto-Burman, Karenic, Peripheral	17.9364	98.4699	5	T	0	1	0	0	0	0
pxm	Mixe, Quetzaltepec	Quetzaltepec Mixe	MX	Mexico	CAM	Central America	Americas	8090	4	8090	1	Mixe-Zoquean	Mixe-Zoquean, Mixean, Oaxaca Mixean	16.9325	-95.6597	6b	T	0	0	0	1	0	0
pye	Krumen, Pye	Pye Krumen	CI	Côte d’Ivoire	WAF	Western Africa	Africa	20000	5	20000	1	Niger-Congo	Niger-Congo, Atlantic-Congo, Volta-Congo, Kru, Western, Grebo, Ivorian	5.0746	-7.0395	6a	F	0	0	1	0	0	0
pym	Pyam	Pyam	NG	Nigeria	WAF	Western Africa	Africa	31000	5	31000	1	Niger-Congo	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Plateau, Southeastern	9.5727	9.2255	8a	T	0	0	0	0	1	0
pyn	Poyanáwa	Poyanáwa	BR	Brazil	SAM	South America	Americas	0	0		1	Panoan	Panoan, Mainline	-7.6238	-73.2568	9	F	0	0	0	0	1	0
pys	Paraguayan Sign Language	Paraguayan Sign Language	PY	Paraguay	SAM	South America	Americas	15000	5	15000	1	Sign language	Sign language, Deaf Community Sign Languages	-24.8863	-56.7009	6a	T	0	0	1	0	0	0
pyu	Puyuma	Puyuma	TW	China–Taiwan	EAS	Eastern Asia	Asia	1000	4	1000	1	Austronesian	Austronesian, Puyuma	22.6460	120.9956	8a	T	0	0	0	0	1	0
pyy	Pyen	Pyen	MM	Myanmar	SEA	South-Eastern Asia	Asia	600	3	600	1	Sino-Tibetan	Sino-Tibetan, Tibeto-Burman, Ngwi-Burmese, Ngwi, Southern, Bisoid	21.9224	99.7363	5	T	0	1	0	0	0	0
pzn	Naga, Jejara	Jejara Naga	MM	Myanmar	SEA	South-Eastern Asia	Asia	1500	4	1500	1	Sino-Tibetan	Sino-Tibetan, Tibeto-Burman, Unclassified	25.4698	94.8654	6a	T	0	0	1	0	0	0
qua	Quapaw	Quapaw	US	United States	NAM	Northern America	Americas	1	1	1	1	Siouan-Catawban	Siouan-Catawban, Siouan, Mississippi Valley-Ohio Valley Siouan, Mississippi Valley Siouan, Dhegihan	36.9476	-94.6628	8b	F	0	0	0	0	1	0
qub	Quechua, Huallaga	Huallaga Quechua	PE	Peru	SAM	South America	Americas	40000	5	40000	1	Quechuan	Quechuan, Central Quechua, Ap-am-ah	-9.6917	-75.7158	5	T	0	1	0	0	0	0
quc	K’iche’	K’iche’	GT	Guatemala	CAM	Central America	Americas	1050000	7	1050000	1	Mayan	Mayan, Yucatecan-Core Mayan, K’ichean-Mamean, K’ichean, Poqom-K’ichean, Core K’ichean	14.9795	-91.2398	4	T	1	0	0	0	0	0
qud	Quichua, Calderón Highland	Calderón Highland Quichua	EC	Ecuador	SAM	South America	Americas	25000	5	25000	1	Quechuan	Quechuan, Peripheral Quechua, Chinchay, Northern Chinchay	-0.3242	-78.2730	6b	T	0	0	0	1	0	0
quf	Quechua, Lambayeque	Lambayeque Quechua	PE	Peru	SAM	South America	Americas	20000	5	20000	1	Quechuan	Quechuan, Peripheral Quechua, Yungay, Northern	-6.0796	-79.5444	5	T	0	1	0	0	0	0
qug	Quichua, Chimborazo Highland	Chimborazo Highland Quichua	EC	Ecuador	SAM	South America	Americas	800000	6	800000	1	Quechuan	Quechuan, Peripheral Quechua, Chinchay, Northern Chinchay	-1.4164	-78.8903	5	T	0	1	0	0	0	0
quh	Quechua, South Bolivian	South Bolivian Quechua	BO	Bolivia	SAM	South America	Americas	1616120	7	1616120	3	Quechuan	Quechuan, Peripheral Quechua, Chinchay, Southern Chinchay	-20.3626	-66.4461	5	T	0	1	0	0	0	0
qui	Quileute	Quileute	US	United States	NAM	Northern America	Americas	0	0		1	Chimakuan	Chimakuan	47.9083	-124.6365	9	F	0	0	0	0	1	0
quk	Quechua, Chachapoyas	Chachapoyas Quechua	PE	Peru	SAM	South America	Americas	7000	4	7000	1	Quechuan	Quechuan, Peripheral Quechua, Chinchay, Northern Chinchay	-6.2791	-77.6841	4	T	1	0	0	0	0	0
qul	Quechua, North Bolivian	North Bolivian Quechua	BO	Bolivia	SAM	South America	Americas	116000	6	116000	1	Quechuan	Quechuan, Peripheral Quechua, Chinchay, Southern Chinchay	-14.4865	-68.7171	2	T	1	0	0	0	0	0
qum	Sipakapense	Sipakapense	GT	Guatemala	CAM	Central America	Americas	4160	4	4160	1	Mayan	Mayan, Yucatecan-Core Mayan, K’ichean-Mamean, K’ichean, Poqom-K’ichean, Core K’ichean	15.2294	-91.7041	6b	T	0	0	0	1	0	0
qun	Quinault	Quinault	US	United States	NAM	Northern America	Americas	0	0	6	1	Salish	Salish, Tsamosan, Maritime	47.3332	-124.2864	9	T	0	0	0	0	1	0
qup	Quechua, Southern Pastaza	Southern Pastaza Quechua	PE	Peru	SAM	South America	Americas	1550	4	1550	1	Quechuan	Quechuan, Peripheral Quechua, Chinchay, Northern Chinchay	-3.4098	-76.5599	5	T	0	1	0	0	0	0
quq	Quinqui	Quinqui	ES	Spain	SEU	Southern Europe	Europe				1	Unclassified	Unclassified	40.2639	-3.6870	6a	F	0	0	1	0	0	0
qur	Quechua, Chaupihuaranga	Chaupihuaranga Quechua	PE	Peru	SAM	South America	Americas	20500	5	20500	1	Quechuan	Quechuan, Central Quechua, Wankay	-10.4926	-76.5409	7	T	0	0	0	1	0	0
qus	Quichua, Santiago del Estero	Santiago del Estero Quichua	AR	Argentina	SAM	South America	Americas	60000	5	60000	1	Quechuan	Quechuan, Peripheral Quechua, Chinchay, Southern Chinchay	-27.7508	-63.2164	6a	T	0	0	1	0	0	0
quv	Sakapulteko	Sakapulteko	GT	Guatemala	CAM	Central America	Americas	6530	4	6530	1	Mayan	Mayan, Yucatecan-Core Mayan, K’ichean-Mamean, K’ichean, Poqom-K’ichean, Core K’ichean	15.2706	-91.1035	7	T	0	0	0	1	0	0
quw	Quichua, Tena Lowland	Tena Lowland Quichua	EC	Ecuador	SAM	South America	Americas	20000	5	20000	1	Quechuan	Quechuan, Peripheral Quechua, Chinchay, Northern Chinchay	-0.7136	-77.6056	6a	T	0	0	1	0	0	0
qux	Quechua, Yauyos	Yauyos Quechua	PE	Peru	SAM	South America	Americas	6500	4	6500	1	Quechuan	Quechuan, Central Quechua, Wankay	-13.1144	-75.7659	8a	F	0	0	0	0	1	0
